"evento_data","horario","reservas","checkins","no-show","(%) no-show"
"2025-01-02","12:30:00","85","70","15","17.65%"
"2025-01-02","13:00:00","87","61","26","29.89%"
"2025-01-02","13:30:00","91","82","9","9.89%"
"2025-01-02","14:00:00","76","108","-32","-42.11%"
"2025-01-02","14:30:00","111","121","-10","-9.01%"
"2025-01-02","15:00:00","129","147","-18","-13.95%"
"2025-01-02","15:30:00","114","114","0","0.00%"
"2025-01-02","16:00:00","126","102","24","19.05%"
"2025-01-02","16:30:00","104","141","-37","-35.58%"
"2025-01-02","17:00:00","180","9","171","95.00%"
"2025-01-03","09:30:00","0","18","-18","0.00%"
"2025-01-03","10:00:00","32","120","-88","-275.00%"
"2025-01-03","10:30:00","116","85","31","26.72%"
"2025-01-03","11:00:00","8","109","-101","-1262.50%"
"2025-01-03","11:30:00","187","104","83","44.39%"
"2025-01-03","12:00:00","102","102","0","0.00%"
"2025-01-03","12:30:00","104","79","25","24.04%"
"2025-01-03","13:00:00","80","103","-23","-28.75%"
"2025-01-03","13:30:00","97","96","1","1.03%"
"2025-01-03","14:00:00","97","99","-2","-2.06%"
"2025-01-03","14:30:00","96","96","0","0.00%"
"2025-01-03","15:00:00","115","89","26","22.61%"
"2025-01-03","15:30:00","3","108","-105","-3500.00%"
"2025-01-03","16:00:00","186","88","98","52.69%"
"2025-01-03","16:30:00","96","59","37","38.54%"
"2025-01-03","17:00:00","58","2","56","96.55%"
"2025-01-03","18:00:00","11","0","11","100.00%"
"2025-01-03","19:30:00","2","0","2","100.00%"
"2025-01-03","20:00:00","4","0","4","100.00%"
"2025-01-04","09:30:00","0","7","-7","0.00%"
"2025-01-04","10:00:00","29","76","-47","-162.07%"
"2025-01-04","10:30:00","74","59","15","20.27%"
"2025-01-04","11:00:00","63","95","-32","-50.79%"
"2025-01-04","11:30:00","85","71","14","16.47%"
"2025-01-04","12:00:00","60","97","-37","-61.67%"
"2025-01-04","12:30:00","100","60","40","40.00%"
"2025-01-04","13:00:00","57","70","-13","-22.81%"
"2025-01-04","13:30:00","87","72","15","17.24%"
"2025-01-04","14:00:00","67","110","-43","-64.18%"
"2025-01-04","14:30:00","102","86","16","15.69%"
"2025-01-04","15:00:00","89","90","-1","-1.12%"
"2025-01-04","15:30:00","68","77","-9","-13.24%"
"2025-01-04","16:00:00","85","94","-9","-10.59%"
"2025-01-04","16:30:00","94","69","25","26.60%"
"2025-01-04","17:00:00","88","3","85","96.59%"
"2025-01-05","09:30:00","0","14","-14","0.00%"
"2025-01-05","10:00:00","32","115","-83","-259.38%"
"2025-01-05","10:30:00","133","139","-6","-4.51%"
"2025-01-05","11:00:00","123","122","1","0.81%"
"2025-01-05","11:30:00","117","99","18","15.38%"
"2025-01-05","12:00:00","83","83","0","0.00%"
"2025-01-05","12:30:00","92","60","32","34.78%"
"2025-01-05","13:00:00","58","93","-35","-60.34%"
"2025-01-05","13:30:00","98","66","32","32.65%"
"2025-01-05","14:00:00","71","115","-44","-61.97%"
"2025-01-05","14:30:00","102","109","-7","-6.86%"
"2025-01-05","15:00:00","110","123","-13","-11.82%"
"2025-01-05","15:30:00","123","84","39","31.71%"
"2025-01-05","16:00:00","104","111","-7","-6.73%"
"2025-01-05","16:30:00","99","80","19","19.19%"
"2025-01-05","17:00:00","84","2","82","97.62%"
"2025-01-05","18:00:00","2","0","2","100.00%"
"2025-01-06","11:30:00","1","0","1","100.00%"
"2025-01-06","14:00:00","1","0","1","100.00%"
"2025-01-07","09:30:00","0","151","-151","0.00%"
"2025-01-07","10:00:00","608","402","206","33.88%"
"2025-01-07","10:30:00","559","373","186","33.27%"
"2025-01-07","11:00:00","646","358","288","44.58%"
"2025-01-07","11:30:00","504","325","179","35.52%"
"2025-01-07","12:00:00","492","377","115","23.37%"
"2025-01-07","12:30:00","442","337","105","23.76%"
"2025-01-07","13:00:00","466","250","216","46.35%"
"2025-01-07","13:30:00","396","257","139","35.10%"
"2025-01-07","14:00:00","623","324","299","47.99%"
"2025-01-07","14:30:00","535","351","184","34.39%"
"2025-01-07","15:00:00","648","204","444","68.52%"
"2025-01-07","15:30:00","535","223","312","58.32%"
"2025-01-07","16:00:00","461","247","214","46.42%"
"2025-01-07","16:30:00","493","272","221","44.83%"
"2025-01-07","17:00:00","494","253","241","48.79%"
"2025-01-07","17:30:00","324","243","81","25.00%"
"2025-01-07","18:00:00","347","242","105","30.26%"
"2025-01-07","18:30:00","387","233","154","39.79%"
"2025-01-07","19:00:00","483","72","411","85.09%"
"2025-01-07","19:30:00","20","0","20","100.00%"
"2025-01-08","09:30:00","0","30","-30","0.00%"
"2025-01-08","10:00:00","41","73","-32","-78.05%"
"2025-01-08","10:30:00","55","67","-12","-21.82%"
"2025-01-08","11:00:00","77","61","16","20.78%"
"2025-01-08","11:30:00","58","37","21","36.21%"
"2025-01-08","12:00:00","37","53","-16","-43.24%"
"2025-01-08","12:30:00","55","58","-3","-5.45%"
"2025-01-08","13:00:00","54","55","-1","-1.85%"
"2025-01-08","13:30:00","57","38","19","33.33%"
"2025-01-08","14:00:00","43","79","-36","-83.72%"
"2025-01-08","14:30:00","73","53","20","27.40%"
"2025-01-08","15:00:00","53","80","-27","-50.94%"
"2025-01-08","15:30:00","82","64","18","21.95%"
"2025-01-08","16:00:00","70","72","-2","-2.86%"
"2025-01-08","16:30:00","68","50","18","26.47%"
"2025-01-08","17:00:00","52","3","49","94.23%"
"2025-01-09","09:30:00","0","15","-15","0.00%"
"2025-01-09","10:00:00","33","78","-45","-136.36%"
"2025-01-09","10:30:00","74","71","3","4.05%"
"2025-01-09","11:00:00","64","74","-10","-15.63%"
"2025-01-09","11:30:00","75","62","13","17.33%"
"2025-01-09","12:00:00","31","58","-27","-87.10%"
"2025-01-09","12:30:00","62","39","23","37.10%"
"2025-01-09","13:00:00","41","77","-36","-87.80%"
"2025-01-09","13:30:00","82","54","28","34.15%"
"2025-01-09","14:00:00","66","62","4","6.06%"
"2025-01-09","14:30:00","77","64","13","16.88%"
"2025-01-09","15:00:00","63","99","-36","-57.14%"
"2025-01-09","15:30:00","85","96","-11","-12.94%"
"2025-01-09","16:00:00","79","66","13","16.46%"
"2025-01-09","16:30:00","72","42","30","41.67%"
"2025-01-09","17:00:00","71","4","67","94.37%"
"2025-01-09","17:30:00","4","0","4","100.00%"
"2025-01-10","09:30:00","0","12","-12","0.00%"
"2025-01-10","10:00:00","54","101","-47","-87.04%"
"2025-01-10","10:30:00","69","80","-11","-15.94%"
"2025-01-10","11:00:00","83","49","34","40.96%"
"2025-01-10","11:30:00","49","82","-33","-67.35%"
"2025-01-10","12:00:00","73","51","22","30.14%"
"2025-01-10","12:30:00","53","38","15","28.30%"
"2025-01-10","13:00:00","45","64","-19","-42.22%"
"2025-01-10","13:30:00","64","58","6","9.38%"
"2025-01-10","14:00:00","59","75","-16","-27.12%"
"2025-01-10","14:30:00","72","82","-10","-13.89%"
"2025-01-10","15:00:00","88","62","26","29.55%"
"2025-01-10","15:30:00","67","68","-1","-1.49%"
"2025-01-10","16:00:00","62","42","20","32.26%"
"2025-01-10","16:30:00","47","61","-14","-29.79%"
"2025-01-10","17:00:00","59","8","51","86.44%"
"2025-01-10","17:30:00","13","107","-94","-723.08%"
"2025-01-10","18:00:00","670","338","332","49.55%"
"2025-01-10","18:30:00","650","353","297","45.69%"
"2025-01-10","19:00:00","656","342","314","47.87%"
"2025-01-10","19:30:00","659","363","296","44.92%"
"2025-01-10","20:00:00","658","242","416","63.22%"
"2025-01-11","09:30:00","0","21","-21","0.00%"
"2025-01-11","10:00:00","39","65","-26","-66.67%"
"2025-01-11","10:30:00","49","80","-31","-63.27%"
"2025-01-11","11:00:00","79","80","-1","-1.27%"
"2025-01-11","11:30:00","82","73","9","10.98%"
"2025-01-11","12:00:00","66","61","5","7.58%"
"2025-01-11","12:30:00","55","71","-16","-29.09%"
"2025-01-11","13:00:00","79","43","36","45.57%"
"2025-01-11","13:30:00","39","47","-8","-20.51%"
"2025-01-11","14:00:00","71","88","-17","-23.94%"
"2025-01-11","14:30:00","79","105","-26","-32.91%"
"2025-01-11","15:00:00","132","128","4","3.03%"
"2025-01-11","15:30:00","102","85","17","16.67%"
"2025-01-11","16:00:00","88","60","28","31.82%"
"2025-01-11","16:30:00","65","60","5","7.69%"
"2025-01-11","17:00:00","59","3","56","94.92%"
"2025-01-12","09:30:00","0","41","-41","0.00%"
"2025-01-12","10:00:00","62","122","-60","-96.77%"
"2025-01-12","10:30:00","111","108","3","2.70%"
"2025-01-12","11:00:00","112","130","-18","-16.07%"
"2025-01-12","11:30:00","123","82","41","33.33%"
"2025-01-12","12:00:00","104","108","-4","-3.85%"
"2025-01-12","12:30:00","84","110","-26","-30.95%"
"2025-01-12","13:00:00","121","90","31","25.62%"
"2025-01-12","13:30:00","81","81","0","0.00%"
"2025-01-12","14:00:00","88","85","3","3.41%"
"2025-01-12","14:30:00","91","86","5","5.49%"
"2025-01-12","15:00:00","81","102","-21","-25.93%"
"2025-01-12","15:30:00","108","88","20","18.52%"
"2025-01-12","16:00:00","85","82","3","3.53%"
"2025-01-12","16:30:00","81","54","27","33.33%"
"2025-01-12","17:00:00","67","8","59","88.06%"
"2025-01-14","09:30:00","0","199","-199","0.00%"
"2025-01-14","10:00:00","595","322","273","45.88%"
"2025-01-14","10:30:00","508","359","149","29.33%"
"2025-01-14","11:00:00","634","394","240","37.85%"
"2025-01-14","11:30:00","573","352","221","38.57%"
"2025-01-14","12:00:00","420","365","55","13.10%"
"2025-01-14","12:30:00","376","389","-13","-3.46%"
"2025-01-14","13:00:00","454","232","222","48.90%"
"2025-01-14","13:30:00","380","247","133","35.00%"
"2025-01-14","14:00:00","637","163","474","74.41%"
"2025-01-14","14:30:00","593","233","360","60.71%"
"2025-01-14","15:00:00","659","299","360","54.63%"
"2025-01-14","15:30:00","503","348","155","30.82%"
"2025-01-14","16:00:00","552","250","302","54.71%"
"2025-01-14","16:30:00","322","326","-4","-1.24%"
"2025-01-14","17:00:00","372","291","81","21.77%"
"2025-01-14","17:30:00","316","276","40","12.66%"
"2025-01-14","18:00:00","404","237","167","41.34%"
"2025-01-14","18:30:00","312","210","102","32.69%"
"2025-01-14","19:00:00","496","140","356","71.77%"
"2025-01-15","09:30:00","0","5","-5","0.00%"
"2025-01-15","10:00:00","5","62","-57","-1140.00%"
"2025-01-15","10:30:00","66","52","14","21.21%"
"2025-01-15","11:00:00","55","60","-5","-9.09%"
"2025-01-15","11:30:00","57","41","16","28.07%"
"2025-01-15","12:00:00","36","20","16","44.44%"
"2025-01-15","12:30:00","25","32","-7","-28.00%"
"2025-01-15","13:00:00","30","39","-9","-30.00%"
"2025-01-15","13:30:00","41","55","-14","-34.15%"
"2025-01-15","14:00:00","54","43","11","20.37%"
"2025-01-15","14:30:00","44","38","6","13.64%"
"2025-01-15","15:00:00","39","57","-18","-46.15%"
"2025-01-15","15:30:00","51","46","5","9.80%"
"2025-01-15","16:00:00","51","37","14","27.45%"
"2025-01-15","16:30:00","35","39","-4","-11.43%"
"2025-01-15","17:00:00","46","1","45","97.83%"
"2025-01-16","09:30:00","0","9","-9","0.00%"
"2025-01-16","10:00:00","18","67","-49","-272.22%"
"2025-01-16","10:30:00","66","42","24","36.36%"
"2025-01-16","11:00:00","50","67","-17","-34.00%"
"2025-01-16","11:30:00","61","35","26","42.62%"
"2025-01-16","12:00:00","35","74","-39","-111.43%"
"2025-01-16","12:30:00","60","28","32","53.33%"
"2025-01-16","13:00:00","36","44","-8","-22.22%"
"2025-01-16","13:30:00","51","42","9","17.65%"
"2025-01-16","14:00:00","48","43","5","10.42%"
"2025-01-16","14:30:00","42","40","2","4.76%"
"2025-01-16","15:00:00","39","91","-52","-133.33%"
"2025-01-16","15:30:00","59","50","9","15.25%"
"2025-01-16","16:00:00","59","41","18","30.51%"
"2025-01-16","16:30:00","51","39","12","23.53%"
"2025-01-16","17:00:00","49","0","49","100.00%"
"2025-01-17","09:30:00","0","2","-2","0.00%"
"2025-01-17","10:00:00","26","88","-62","-238.46%"
"2025-01-17","10:30:00","94","69","25","26.60%"
"2025-01-17","11:00:00","58","56","2","3.45%"
"2025-01-17","11:30:00","41","62","-21","-51.22%"
"2025-01-17","12:00:00","53","5","48","90.57%"
"2025-01-17","12:30:00","36","4","32","88.89%"
"2025-01-17","13:00:00","5","3","2","40.00%"
"2025-01-17","13:30:00","8","17","-9","-112.50%"
"2025-01-17","14:00:00","8","0","8","100.00%"
"2025-01-17","14:30:00","1","31","-30","-3000.00%"
"2025-01-17","15:00:00","21","44","-23","-109.52%"
"2025-01-17","15:30:00","42","84","-42","-100.00%"
"2025-01-17","16:00:00","75","57","18","24.00%"
"2025-01-17","16:30:00","76","67","9","11.84%"
"2025-01-17","17:00:00","152","86","66","43.42%"
"2025-01-17","17:30:00","101","311","-210","-207.92%"
"2025-01-17","18:00:00","708","305","403","56.92%"
"2025-01-17","18:30:00","696","309","387","55.60%"
"2025-01-17","19:00:00","697","274","423","60.69%"
"2025-01-17","19:30:00","690","275","415","60.14%"
"2025-01-17","20:00:00","682","215","467","68.48%"
"2025-01-18","09:30:00","0","12","-12","0.00%"
"2025-01-18","10:00:00","22","66","-44","-200.00%"
"2025-01-18","10:30:00","67","85","-18","-26.87%"
"2025-01-18","11:00:00","89","80","9","10.11%"
"2025-01-18","11:30:00","82","82","0","0.00%"
"2025-01-18","12:00:00","77","80","-3","-3.90%"
"2025-01-18","12:30:00","81","55","26","32.10%"
"2025-01-18","13:00:00","58","48","10","17.24%"
"2025-01-18","13:30:00","41","68","-27","-65.85%"
"2025-01-18","14:00:00","76","42","34","44.74%"
"2025-01-18","14:30:00","46","87","-41","-89.13%"
"2025-01-18","15:00:00","93","99","-6","-6.45%"
"2025-01-18","15:30:00","88","85","3","3.41%"
"2025-01-18","16:00:00","91","67","24","26.37%"
"2025-01-18","16:30:00","71","56","15","21.13%"
"2025-01-18","17:00:00","60","5","55","91.67%"
"2025-01-19","09:30:00","0","44","-44","0.00%"
"2025-01-19","10:00:00","78","121","-43","-55.13%"
"2025-01-19","10:30:00","106","120","-14","-13.21%"
"2025-01-19","11:00:00","116","136","-20","-17.24%"
"2025-01-19","11:30:00","125","117","8","6.40%"
"2025-01-19","12:00:00","123","100","23","18.70%"
"2025-01-19","12:30:00","100","97","3","3.00%"
"2025-01-19","13:00:00","100","100","0","0.00%"
"2025-01-19","13:30:00","75","97","-22","-29.33%"
"2025-01-19","14:00:00","121","94","27","22.31%"
"2025-01-19","14:30:00","93","76","17","18.28%"
"2025-01-19","15:00:00","84","95","-11","-13.10%"
"2025-01-19","15:30:00","89","63","26","29.21%"
"2025-01-19","16:00:00","69","84","-15","-21.74%"
"2025-01-19","16:30:00","79","59","20","25.32%"
"2025-01-19","17:00:00","69","9","60","86.96%"
"2025-01-20","10:00:00","2","0","2","100.00%"
"2025-01-21","09:30:00","0","255","-255","0.00%"
"2025-01-21","10:00:00","692","264","428","61.85%"
"2025-01-21","10:30:00","495","271","224","45.25%"
"2025-01-21","11:00:00","538","391","147","27.32%"
"2025-01-21","11:30:00","428","339","89","20.79%"
"2025-01-21","12:00:00","286","245","41","14.34%"
"2025-01-21","12:30:00","224","200","24","10.71%"
"2025-01-21","13:00:00","352","225","127","36.08%"
"2025-01-21","13:30:00","297","281","16","5.39%"
"2025-01-21","14:00:00","602","395","207","34.39%"
"2025-01-21","14:30:00","528","239","289","54.73%"
"2025-01-21","15:00:00","571","289","282","49.39%"
"2025-01-21","15:30:00","380","289","91","23.95%"
"2025-01-21","16:00:00","378","315","63","16.67%"
"2025-01-21","16:30:00","315","303","12","3.81%"
"2025-01-21","17:00:00","356","252","104","29.21%"
"2025-01-21","17:30:00","286","219","67","23.43%"
"2025-01-21","18:00:00","358","209","149","41.62%"
"2025-01-21","18:30:00","333","188","145","43.54%"
"2025-01-21","19:00:00","353","70","283","80.17%"
"2025-01-22","09:30:00","0","3","-3","0.00%"
"2025-01-22","10:00:00","34","46","-12","-35.29%"
"2025-01-22","10:30:00","33","63","-30","-90.91%"
"2025-01-22","11:00:00","34","48","-14","-41.18%"
"2025-01-22","11:30:00","46","30","16","34.78%"
"2025-01-22","12:00:00","39","32","7","17.95%"
"2025-01-22","12:30:00","15","16","-1","-6.67%"
"2025-01-22","13:00:00","30","16","14","46.67%"
"2025-01-22","13:30:00","28","37","-9","-32.14%"
"2025-01-22","14:00:00","24","31","-7","-29.17%"
"2025-01-22","14:30:00","52","54","-2","-3.85%"
"2025-01-22","15:00:00","48","36","12","25.00%"
"2025-01-22","15:30:00","27","26","1","3.70%"
"2025-01-22","16:00:00","24","39","-15","-62.50%"
"2025-01-22","16:30:00","18","17","1","5.56%"
"2025-01-22","17:00:00","51","3","48","94.12%"
"2025-01-23","09:30:00","0","6","-6","0.00%"
"2025-01-23","10:00:00","28","44","-16","-57.14%"
"2025-01-23","10:30:00","34","63","-29","-85.29%"
"2025-01-23","11:00:00","72","43","29","40.28%"
"2025-01-23","11:30:00","35","64","-29","-82.86%"
"2025-01-23","12:00:00","69","41","28","40.58%"
"2025-01-23","12:30:00","40","22","18","45.00%"
"2025-01-23","13:00:00","21","37","-16","-76.19%"
"2025-01-23","13:30:00","42","20","22","52.38%"
"2025-01-23","14:00:00","18","48","-30","-166.67%"
"2025-01-23","14:30:00","50","37","13","26.00%"
"2025-01-23","15:00:00","35","29","6","17.14%"
"2025-01-23","15:30:00","29","64","-35","-120.69%"
"2025-01-23","16:00:00","58","44","14","24.14%"
"2025-01-23","16:30:00","49","46","3","6.12%"
"2025-01-23","17:00:00","46","2","44","95.65%"
"2025-01-24","09:30:00","0","15","-15","0.00%"
"2025-01-24","10:00:00","15","75","-60","-400.00%"
"2025-01-24","10:30:00","61","58","3","4.92%"
"2025-01-24","11:00:00","52","59","-7","-13.46%"
"2025-01-24","11:30:00","65","52","13","20.00%"
"2025-01-24","12:00:00","57","47","10","17.54%"
"2025-01-24","12:30:00","38","42","-4","-10.53%"
"2025-01-24","13:00:00","51","52","-1","-1.96%"
"2025-01-24","13:30:00","45","44","1","2.22%"
"2025-01-24","14:00:00","56","49","7","12.50%"
"2025-01-24","14:30:00","64","74","-10","-15.63%"
"2025-01-24","15:00:00","51","44","7","13.73%"
"2025-01-24","15:30:00","41","29","12","29.27%"
"2025-01-24","16:00:00","41","14","27","65.85%"
"2025-01-24","16:30:00","17","7","10","58.82%"
"2025-01-24","17:00:00","25","18","7","28.00%"
"2025-01-24","17:30:00","23","218","-195","-847.83%"
"2025-01-24","18:00:00","979","222","757","77.32%"
"2025-01-24","18:30:00","716","230","486","67.88%"
"2025-01-24","19:00:00","698","189","509","72.92%"
"2025-01-24","19:30:00","753","168","585","77.69%"
"2025-01-24","20:00:00","567","81","486","85.71%"
"2025-01-25","09:30:00","0","227","-227","0.00%"
"2025-01-25","10:00:00","966","385","581","60.14%"
"2025-01-25","10:30:00","400","341","59","14.75%"
"2025-01-25","11:00:00","1280","352","928","72.50%"
"2025-01-25","11:30:00","616","362","254","41.23%"
"2025-01-25","12:00:00","671","406","265","39.49%"
"2025-01-25","12:30:00","673","256","417","61.96%"
"2025-01-25","13:00:00","343","231","112","32.65%"
"2025-01-25","13:30:00","392","387","5","1.28%"
"2025-01-25","14:00:00","997","376","621","62.29%"
"2025-01-25","14:30:00","497","409","88","17.71%"
"2025-01-25","15:00:00","661","331","330","49.92%"
"2025-01-25","15:30:00","496","293","203","40.93%"
"2025-01-25","16:00:00","568","278","290","51.06%"
"2025-01-25","16:30:00","465","298","167","35.91%"
"2025-01-25","17:00:00","804","378","426","52.99%"
"2025-01-25","17:30:00","353","317","36","10.20%"
"2025-01-25","18:00:00","471","274","197","41.83%"
"2025-01-25","18:30:00","674","354","320","47.48%"
"2025-01-25","19:00:00","383","334","49","12.79%"
"2025-01-25","19:30:00","706","181","525","74.36%"
"2025-01-25","20:00:00","527","100","427","81.02%"
"2025-01-25","20:30:00","263","303","-40","-15.21%"
"2025-01-25","21:00:00","0","41","-41","0.00%"
"2025-01-26","09:00:00","0","6","-6","0.00%"
"2025-01-26","09:30:00","0","206","-206","0.00%"
"2025-01-26","10:00:00","780","324","456","58.46%"
